,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
2936,0.35196507,0.22367707,0.8483298,0.87200826,0.24041863,0.5666994,0.5476058,0.8502657,-0.0076173,-0.008017256,0.008655322,-0.002659299,-0.01122839,-0.002191826,-0.005171058,-0.004785663,0.007009299,-0.000687005,-0.00254266,0.9086393,0.9999951,0.8916102,0.99123114,-0.009041457,-0.00733141,0.91102856,0.9887569,-0.003676762,0.003366815,0.6992048,0.99999976,0.9841228,0.1433242,0.53156,0.39881942,0.51910025,0.7255709,0.15427172,0.8033724,0.1633866,0.50116754,0.104894914,0.5101694,0
2937,0.34986517,0.16582018,0.5358913,0.47613916,0.24275473,0.9619155,0.339988,0.92355394,-0.007041658,0.000352228,0.001946129,-0.001016316,0.000991394,-0.007746001,-0.001591493,-0.003387244,0.003257504,0.00175288,-0.006318432,0.95433915,0.9999369,0.88175476,0.99357253,-0.005176065,0.004882038,0.9033219,0.9781195,-0.001416616,0.000487302,0.5993037,0.9999986,0.97608083,0.053806387,0.4852786,0.11644695,0.4856279,0.6273669,0.06702437,0.728124,0.074419424,0.42748156,0.06692158,0.51576865,0
2938,0.33600092,0.16329001,0.5069508,0.4298613,0.25325224,0.9966292,0.3084162,0.94273174,-0.00591262,0.001270263,0.003426354,-0.005182236,-0.005034569,-0.009381332,-0.00190286,-0.005554456,0.004337346,-0.000785761,-0.008321544,0.96705973,0.9999626,0.87630755,0.996943,-0.005234396,0.000183878,0.9048561,0.9819433,-0.001078211,0.001451973,0.59212935,0.99999905,0.9823102,0.038520027,0.48253763,0.054778766,0.48118997,0.6038328,0.07286258,0.7137059,0.06304576,0.4149699,0.051142395,0.50165164,0
2939,0.34831727,0.14929464,0.67406833,0.61661756,0.24883954,0.66469777,0.45218268,0.856013,-0.003571577,-0.002721393,0.001492792,0.000648044,0.002544371,-0.002161317,-0.004059319,-0.004335534,0.004211132,0.000632836,-0.006324738,0.9104304,0.9998789,0.8503535,0.9796578,-0.001977585,-0.000983607,0.88410455,0.9617418,-0.002906436,0.003259788,0.62846786,0.9999979,0.9548048,0.089500695,0.48150697,0.23488075,0.46828884,0.6685134,0.11091552,0.7316748,0.10559146,0.4464764,0.082203194,0.5083564,0
2940,0.29338214,0.3579382,0.48750392,0.48893464,0.27429488,0.9843015,0.48233414,0.90680635,-0.007263306,-4.53E-05,0.004930706,0.002212968,0.002269041,-0.007274531,-0.0032844,-0.002937461,0.002225597,-6.57E-05,0.000621288,0.9569973,0.9999548,0.8879018,0.9935142,-0.005574362,0.007595937,0.89743614,0.9753297,0.002747464,0.006248878,0.5166926,0.9999984,0.97901523,0.04666671,0.5250859,0.0860015,0.53389996,0.61974216,0.06191022,0.71079504,0.05798131,0.4162498,0.103058435,0.5630143,0
2941,0.30763927,0.27131203,0.7021879,0.7737176,0.21053313,0.63933486,0.55287874,0.8642519,-0.004901043,-0.00274286,0.005831927,0.005055239,0.00062331,-0.008156122,-0.001959219,-0.006044983,0.004488657,0.002363835,0.000953009,0.92373204,0.99997014,0.8833316,0.9894635,-0.004675225,0.000641177,0.90419245,0.98105687,-0.000175661,0.004882067,0.63400805,0.9999996,0.97577345,0.114144415,0.524803,0.30183858,0.51460356,0.7155743,0.13392435,0.7663927,0.13378194,0.47706622,0.11562295,0.5587277,0
2942,0.300254,0.2499981,0.7627865,0.79893243,0.21837175,0.59337467,0.5584744,0.84193635,-0.001640295,-0.002292119,0.003994325,0.000449722,-0.004244549,-0.009180415,-0.003486537,-0.008020068,0.000846987,-0.000833249,-0.002353381,0.90855324,0.9999674,0.8722614,0.9855274,-0.00100289,-0.00324247,0.89718115,0.9770146,-0.000935369,0.004855752,0.6374177,0.9999996,0.97062075,0.11739838,0.52032286,0.3257983,0.5047941,0.7152501,0.14426021,0.7666082,0.13880451,0.48158264,0.11063169,0.53991944,0
2943,0.3366515,0.16235417,0.5191722,0.43362668,0.2520006,0.9970493,0.29235944,0.94795716,-0.006042717,0.002886226,0.000840983,-0.004307556,-0.005360225,-0.011816314,-0.001694048,-0.005798036,0.003737255,0.000239949,-0.007081878,0.96985483,0.9999697,0.88033843,0.9973556,-0.005173145,0.002200074,0.90934414,0.98415524,-0.002559668,0.003049466,0.59871644,0.99999934,0.9840387,0.039810903,0.4834681,0.052917942,0.48077306,0.6049381,0.07544283,0.71865636,0.06698318,0.41643032,0.05210874,0.5030981,0
2944,0.40863025,0.44043612,0.22554097,0.40434924,0.48855212,0.9992565,0.48250297,0.9124231,-0.00476073,0.00248609,0.008944985,0.004286758,-0.003985973,-0.005764087,-0.004723574,-0.001069235,0.000419956,0.001917808,-0.006106642,0.9768585,0.9999955,0.9010494,0.9994618,-0.003406478,-0.00264885,0.9130267,0.9924764,0.003290384,0.004143912,0.58686024,0.9999998,0.99485695,0.083053045,0.557044,0.095611855,0.59204006,0.6015239,0.11381173,0.7493079,0.107515685,0.3828241,0.12628189,0.5603949,0
2945,0.32778922,0.22408964,0.7446493,0.7713683,0.23686367,0.60686684,0.5470211,0.85623574,-0.005973997,-0.002811682,0.007005899,0.00291675,-0.001668114,-0.006609469,-0.003584003,-0.005722507,0.004012142,0.001566547,-0.001531289,0.9165722,0.99996734,0.87909126,0.9872567,-0.001260918,-0.000421969,0.90435094,0.97816086,-0.000161811,0.000894624,0.65203196,0.9999996,0.9716479,0.1174242,0.5172881,0.3165754,0.5069374,0.71832806,0.14039233,0.7714365,0.13862063,0.48058093,0.10635447,0.54185826,0
2946,0.37029904,0.2145894,0.83968353,0.85039365,0.25257275,0.55142766,0.57103586,0.8539736,-0.006291742,-0.011352534,0.010165073,-0.004618254,-0.007386752,-0.002641024,-0.007162709,-0.002896858,0.007006753,-0.003438452,0.001743564,0.91462374,0.999995,0.9013209,0.99209577,-0.007412198,-0.000753814,0.9163704,0.98865134,-0.002082236,5.28E-05,0.68960696,0.99999976,0.9835541,0.14091791,0.53273064,0.393608,0.5227531,0.73688364,0.14424852,0.8051488,0.15809299,0.50798464,0.10216768,0.5221085,0
2947,0.31435254,0.23670278,0.7758961,0.81514335,0.22629838,0.5827664,0.55875474,0.8461415,-0.005906596,-0.001472382,0.00518198,0.002094372,-0.003227657,-0.00575661,-0.005371107,-0.007772098,0.004550055,0.000785462,-0.003337075,0.9103038,0.9999754,0.8758226,0.9872888,-0.003589966,-0.003028,0.90318865,0.98006177,-0.001385677,0.003088281,0.6607808,0.99999976,0.97352344,0.12624328,0.5193148,0.34487545,0.50636405,0.72609586,0.1527655,0.7774726,0.14979684,0.48948222,0.11190448,0.53654844,0
2948,0.33771008,0.15886337,0.54555094,0.44324818,0.22177397,0.99757916,0.28382298,0.9638627,-0.00325366,0.006798594,-0.005013134,-0.001162103,-0.008405753,-0.013971219,-0.003410927,-0.007526789,0.002865664,0.002721511,-0.002156819,0.9762732,0.999986,0.8851266,0.99805236,-0.001282508,0.005271611,0.91649055,0.9894205,-0.00356832,-0.002429214,0.5982165,0.99999976,0.9881732,0.042293925,0.49072424,0.05584083,0.4740429,0.60612434,0.07628541,0.7161,0.07817053,0.41618213,0.051844217,0.51087767,0
2949,0.3365451,0.15828697,0.53370476,0.4349677,0.23620418,0.9978608,0.28518808,0.9552982,-0.004726411,0.002768601,0.000454667,-0.004389545,-0.006543006,-0.013842939,-0.001816765,-0.006843663,0.00352525,0.000373202,-0.005918503,0.9731867,0.9999776,0.8826482,0.99785036,-0.004110389,0.004225292,0.91272295,0.98657256,-0.003413782,0.001577945,0.60222465,0.9999996,0.9859811,0.04057587,0.48523876,0.04775896,0.47572938,0.603906,0.07681594,0.7185563,0.06925184,0.41640806,0.04876614,0.50222516,0
2950,0.34474772,0.15721692,0.5414345,0.4383747,0.23159014,0.99067587,0.30030972,0.94462615,-0.00559623,0.004482622,-0.001792221,-0.001012658,-0.002888523,-0.014002133,-6.16E-06,-0.005994086,0.002189935,0.003540087,-0.004342085,0.9659477,0.9999607,0.8807614,0.9961074,-0.003326846,0.004869023,0.9070077,0.9826082,-0.001647115,0.000571801,0.59720576,0.99999917,0.98085654,0.045309115,0.48294237,0.075615674,0.47358325,0.6080563,0.069538146,0.71783304,0.069153234,0.4167845,0.056473315,0.5063423,0
2951,0.33939826,0.15792325,0.5451645,0.4414964,0.22163181,0.99684376,0.28703365,0.9605317,-0.003405364,0.006500204,-0.004506996,-0.000647431,-0.007603147,-0.014297484,-0.002312972,-0.0071121,0.002614132,0.002800472,-0.002157099,0.9743977,0.9999823,0.8839648,0.9977483,-0.001977896,0.005547481,0.9143464,0.988195,-0.003288884,-0.001998877,0.59787124,0.99999964,0.98685,0.04275087,0.48912692,0.05888218,0.47290337,0.6057557,0.07548174,0.715712,0.075967476,0.41645586,0.05266144,0.50970584,0
2952,0.36740857,0.35864252,0.16940024,0.47382993,0.22197075,0.9941251,0.76908386,0.8982349,-0.002701719,0.002978597,0.003925677,-0.000237772,-0.00186145,-0.009544946,0.001707258,0.000919961,0.003875223,0.005118973,-0.006889145,0.9648247,0.99998873,0.89711887,0.9986012,-0.000378193,0.004067159,0.9074744,0.98704684,-0.002771265,0.004934652,0.531324,0.99999917,0.9903065,0.0605495,0.52144784,0.15443906,0.55789757,0.63519716,0.0670891,0.7154052,0.057803385,0.38880378,0.10610896,0.58525,0
2953,0.27246532,0.47677708,0.4464153,0.74480444,0.18541819,0.9517939,0.54655737,0.92955816,-0.005636649,-0.002112301,0.008032578,0.002446657,0.006155702,-0.002867549,0.001881403,-0.002958573,0.011467381,-0.001503926,0.000416155,0.96920276,0.9999957,0.92741454,0.998515,-0.00425362,0.005138053,0.92996883,0.9949023,-0.004252832,0.00078682,0.57093215,0.99999976,0.9944759,0.09679403,0.569486,0.19597772,0.5743852,0.69263273,0.082012735,0.76627314,0.11298736,0.46339098,0.14084779,0.61798614,0
2954,0.33333582,0.15702671,0.5445546,0.44240218,0.22316304,0.9982565,0.2802974,0.9625962,-0.004199515,0.005652024,-0.002125216,-0.002323847,-0.008795046,-0.014388924,-0.002375346,-0.006970242,0.003342565,0.00068457,-0.003309497,0.9762346,0.99998474,0.8839244,0.9981752,-0.00191995,0.005245889,0.91569114,0.9888499,-0.003767542,-0.001254627,0.6013145,0.9999997,0.98794806,0.041678447,0.48891076,0.048049983,0.4722716,0.6040278,0.07725011,0.71599704,0.0738496,0.4163744,0.049896516,0.50664,0
2955,0.3516049,0.23057353,0.79206675,0.80579966,0.24193616,0.5688539,0.57753515,0.8540527,-0.005302965,-0.005134617,0.006888676,-0.000969393,-0.00255376,-0.006821211,-0.0072875,-0.00454742,0.005828175,-0.002666442,0.000580573,0.9190473,0.9999864,0.894431,0.9903483,-0.002947725,0.00189392,0.91262776,0.98382664,-9.51E-05,-0.00084018,0.6654153,0.99999976,0.9773312,0.12955312,0.5292177,0.3569712,0.5171018,0.73710895,0.14214702,0.79004145,0.14869523,0.49869058,0.10851073,0.54456955,0
2956,0.34649494,0.16012503,0.53419906,0.4449791,0.2367706,0.98427546,0.3074124,0.9375248,-0.007311842,0.002591708,-0.000687565,-0.001856243,-0.000404281,-0.010979718,-0.001366331,-0.005663141,0.003074481,0.003393567,-0.004863459,0.9621463,0.9999502,0.88183016,0.99524146,-0.004138886,0.004707524,0.9055286,0.9806433,-0.002265187,0.00086221,0.5962991,0.9999988,0.9789509,0.046809264,0.48276666,0.084601074,0.47837624,0.6131439,0.064811155,0.7217167,0.06829191,0.41888124,0.059296202,0.5082165,0
2957,0.34737325,0.15712267,0.5010368,0.43283102,0.23203607,0.9105553,0.31224,0.9167642,-0.007185005,0.00294244,-0.001725339,-0.000384416,-0.003000844,-0.009055369,-0.005308611,0.002608889,0.003007106,0.00145826,-0.002492782,0.9471207,0.9998823,0.86745775,0.9904958,-0.002448901,0.001072799,0.88754493,0.97366303,0.003687578,0.004306406,0.5750606,0.9999969,0.9703553,0.045243848,0.48010185,0.1003199,0.47769302,0.60824734,0.06879757,0.7035679,0.06383574,0.4103119,0.05964048,0.5055613,0
2958,0.36392924,0.14471671,0.5671954,0.4561266,0.2594611,0.93531704,0.35569173,0.9101596,-0.0068237,-3.66E-05,0.001557299,-0.002347468,0.000559482,-0.00958274,-0.001122321,-0.003460481,0.002948144,0.003276266,-0.005984223,0.94568163,0.99990755,0.87223303,0.99062824,-0.003905563,0.005190975,0.8963132,0.9714886,0.000104567,-0.00069536,0.60104865,0.999998,0.96785265,0.056697406,0.48091486,0.13057141,0.47711283,0.6282782,0.0735601,0.72609615,0.0780006,0.42473367,0.06518275,0.51175827,0
2959,0.34294018,0.15721719,0.5432693,0.4382571,0.22593477,0.99413323,0.29345682,0.9515752,-0.004243126,0.0054535,-0.002931442,-0.000722944,-0.005299077,-0.015202404,-0.000445825,-0.006333339,0.002148972,0.002678696,-0.002954686,0.9695756,0.9999711,0.88155097,0.9968753,-0.00284843,0.005554131,0.9094788,0.9849686,-0.002313099,-0.00061103,0.5975406,0.99999946,0.9833671,0.044313166,0.48557436,0.06795407,0.47177306,0.6057726,0.072801135,0.7160958,0.07107405,0.4167942,0.05518679,0.5073777,0
2960,0.34472185,0.22404608,0.45939687,0.44154203,0.30068853,0.98703086,0.34740892,0.92648,-0.006275397,0.000623602,0.005365872,-0.00049541,0.001374435,-0.008293287,0.001104854,-0.003799104,0.001619328,0.000984517,-0.005837578,0.9623064,0.999956,0.8857638,0.9960419,-0.003302528,0.004341099,0.90736836,0.981085,7.99E-05,0.003558094,0.5928212,0.9999988,0.9814592,0.052096706,0.49994856,0.090214156,0.50599223,0.62163013,0.0750645,0.73333305,0.074980244,0.42141676,0.0781536,0.5284303,0
2961,0.34494045,0.16805503,0.5069968,0.436869,0.2628709,0.9872045,0.31282938,0.93100464,-0.008543001,0.001701424,0.002039935,-0.002543846,-0.000354353,-0.009504745,0.000833683,-0.004277743,0.001978111,0.001724512,-0.005921014,0.9604171,0.9999428,0.8781801,0.9951938,-0.005140339,0.003967571,0.9032243,0.9788302,-0.000781015,0.001983316,0.59435946,0.9999985,0.97815585,0.046291824,0.48269317,0.081933536,0.48489517,0.6121108,0.07114791,0.7224466,0.06913995,0.41841054,0.06329478,0.5085322,0
2962,0.31939533,0.23022035,0.794944,0.82994026,0.22990817,0.57991534,0.55576926,0.84600383,-0.006178527,-0.002890589,0.005537402,0.000602607,-0.004778898,-0.004331481,-0.005941542,-0.007222023,0.004932213,9.58E-05,-0.004283852,0.9089508,0.99998134,0.8771899,0.98786294,-0.004801889,-0.003513695,0.90427715,0.9818104,-0.002068163,0.00313222,0.6700128,0.99999976,0.97562236,0.12937613,0.52036715,0.35768306,0.5067678,0.7265254,0.15520123,0.782867,0.15402097,0.49206576,0.11080477,0.5292857,0
2963,0.34227163,0.15731479,0.5434192,0.4383319,0.22503127,0.99471813,0.29219294,0.95309603,-0.003932637,0.005756791,-0.003321819,-0.000623575,-0.005761219,-0.015205685,-0.000648414,-0.006426753,0.002128046,0.002552392,-0.00275469,0.9703707,0.99997306,0.88174534,0.99703246,-0.002752363,0.005592478,0.91009665,0.985505,-0.002387907,-0.000841029,0.5973947,0.9999993,0.98394084,0.044041377,0.48612407,0.066224016,0.47157663,0.60543996,0.073454134,0.7157281,0.07179644,0.41678467,0.054727055,0.50769377,0
2964,0.42988765,0.26394406,0.7396993,0.74662524,0.23568489,0.5191004,0.5648364,0.84115446,-0.004526254,-0.005236581,0.009400486,-0.000834785,-0.002979702,-0.007032109,-0.006138347,-0.006298453,0.005112002,-0.000829806,0.001015728,0.9164532,0.9999813,0.8923387,0.98968935,-0.002559828,0.002872036,0.90613216,0.983792,0.001672851,-0.001349386,0.6554692,0.99999976,0.97519445,0.13020876,0.53291726,0.33643684,0.5232835,0.7208293,0.14244652,0.7868343,0.14603673,0.48705962,0.11340188,0.5585091,0
2965,0.37463823,0.12966628,0.56746477,0.42497936,0.24628872,0.9888167,0.31706148,0.94887495,-0.001582019,0.003627878,-0.0052536,-0.003488603,-0.009580132,-0.013120016,-0.002316498,-0.00435398,-0.000246896,0.004019414,-0.004453513,0.96678865,0.9999741,0.88086736,0.99635875,-0.000884871,0.0059421,0.908554,0.98475856,-0.001412545,-0.005016533,0.598331,0.9999995,0.9820272,0.045384567,0.48330578,0.09207496,0.4696089,0.6169873,0.0746834,0.71870023,0.08067668,0.42061102,0.05044645,0.51131237,0
2966,0.29693878,0.25793558,0.35948062,0.5135492,0.18054608,0.6845264,0.25801378,0.9326835,-0.008348027,0.006277309,0.005134041,-0.00078943,-0.010408106,-0.005450518,-0.004229513,0.010063238,-1.88E-05,-0.009163709,-0.003056075,0.9550918,0.9999413,0.88335806,0.99378407,0.002848551,-0.003446991,0.8870227,0.98957676,0.009167176,0.00816308,0.54171354,0.99999803,0.9873608,0.040411685,0.50941855,0.07500779,0.52320284,0.61817855,0.055821847,0.68209904,0.054928776,0.39478678,0.07236582,0.5215938,0
2967,0.34627083,0.16284567,0.524417,0.4402771,0.24561569,0.9856463,0.30968,0.9350757,-0.007564167,0.002430549,0.000173247,-0.002035494,-0.000522553,-0.010711907,-0.000557398,-0.005490492,0.002532196,0.003131356,-0.005338357,0.9613947,0.99994653,0.8801084,0.9951919,-0.00453009,0.00454544,0.9044434,0.9798137,-0.001270969,0.001042446,0.5954262,0.9999987,0.9784394,0.046769843,0.48239493,0.08273412,0.47989303,0.61147034,0.06728966,0.7215769,0.06852499,0.41843018,0.060608678,0.5079422,0
2968,0.34538913,0.23054071,0.44676238,0.4261931,0.3319366,0.99425685,0.33026555,0.9290605,-0.00724891,0.000827302,0.005639515,-0.001283057,0.000683809,-0.008078459,0.00043542,-0.002821681,0.002974206,0.000780895,-0.006107173,0.9658151,0.9999659,0.88277334,0.9970952,-0.003567562,0.002331079,0.9061596,0.982677,0.000422486,0.004669787,0.594297,0.999999,0.9840489,0.0524623,0.49946636,0.076272346,0.51124537,0.6137335,0.08174536,0.7296839,0.075536035,0.41405034,0.07670793,0.52069837,0
2969,0.33266628,0.16991915,0.54791164,0.45886883,0.23040491,0.99947125,0.2690399,0.9780618,-0.001446226,0.009336053,-0.006927989,-0.003319427,-0.014148064,-0.01142765,-0.00645299,-0.009172351,0.003371866,0.002672776,-0.00311597,0.98457444,0.99999636,0.89234877,0.99915653,0.002924837,0.002598443,0.9284727,0.99448895,-0.001660331,-0.005660348,0.60656315,0.99999976,0.99372876,0.040278394,0.501883,0.040241696,0.48276198,0.6127971,0.08276768,0.721237,0.096271165,0.41426224,0.050178472,0.52243924,0
2970,0.34082904,0.19269262,0.44681627,0.42262423,0.26851547,0.9935861,0.40217537,0.92360526,-0.006868865,0.003020204,0.007346061,-0.001297207,-0.001723513,-0.007534117,0.000924081,-0.003115767,0.004300147,0.00030732,-0.007298426,0.9602863,0.99994814,0.87423575,0.99596757,-0.000428574,-0.003434221,0.8981565,0.9766913,0.005118491,0.001008176,0.57417816,0.9999985,0.9793453,0.04210896,0.48800915,0.07466399,0.49781224,0.6134555,0.07002152,0.71158063,0.057004813,0.41504607,0.059193317,0.51787204,0
2971,0.3385668,0.22867046,0.8333405,0.8661245,0.23287155,0.5797582,0.5429089,0.8495631,-0.006438746,-0.005128492,0.006591821,-0.000415979,-0.008890771,-0.002250938,-0.004951816,-0.005378524,0.006668881,0.000124226,-0.005433943,0.9080772,0.9999925,0.88399523,0.9900637,-0.008339022,-0.00736015,0.90745574,0.9871267,-0.004195875,0.004984561,0.6925245,0.99999976,0.98215103,0.13817546,0.52869743,0.38677204,0.51365346,0.72397375,0.15701155,0.7964983,0.16304247,0.4964616,0.10949132,0.5147429,0
2972,0.3455804,0.18603629,0.49131042,0.44952586,0.26358703,0.98151076,0.32989395,0.92869097,-0.006449512,-6.99E-05,0.004424693,-0.00117309,0.000400641,-0.008795531,0.001134912,-0.004866575,0.000905458,0.000891451,-0.006041271,0.95996046,0.99994576,0.88416606,0.9951478,-0.004451623,0.004615791,0.90602595,0.9798955,-0.001141946,0.00252706,0.59421253,0.99999857,0.9792864,0.048982996,0.48856243,0.09219596,0.49330327,0.6200708,0.06807966,0.72891855,0.06986021,0.42310613,0.06913496,0.5191568,0
2973,0.34133068,0.1629553,0.5143746,0.43377084,0.2547371,0.9918979,0.30346394,0.9370199,-0.007103493,0.002319764,0.001149172,-0.003005486,-0.002247969,-0.010834692,-8.23E-05,-0.00430987,0.002945097,0.001491094,-0.006583564,0.9633306,0.999951,0.8772971,0.99591774,-0.005189343,0.003403697,0.9037993,0.98029995,-0.001530466,0.002847937,0.59431446,0.99999875,0.97963804,0.043400466,0.48119703,0.07073347,0.4799814,0.6078335,0.071841106,0.71886694,0.06739134,0.4166916,0.05861766,0.5037767,0
2974,0.2866527,0.46464062,0.4545138,0.7321598,0.19532464,0.9476155,0.54649574,0.92661643,-0.005521176,-0.002066295,0.007168943,0.002061802,0.005139775,-0.003493587,0.000807325,-0.002676356,0.010628622,-0.001509424,0.00060461,0.9679558,0.99999523,0.92639667,0.9983869,-0.004827784,0.005887476,0.92902994,0.9944073,-0.004101902,0.000219097,0.5747645,0.99999976,0.993906,0.09641157,0.5684323,0.19896634,0.5726446,0.69137204,0.08273632,0.767893,0.11351766,0.46162122,0.13871571,0.6162724,0
2975,0.33024937,0.2267505,0.8022587,0.8256629,0.23517917,0.5720221,0.5641109,0.846661,-0.007093316,-0.004241046,0.006972927,-0.001100216,-0.006125489,-0.005513734,-0.005587492,-0.00652487,0.005320994,-0.000996177,-0.002359261,0.9115687,0.99998426,0.8838559,0.988833,-0.004665941,-0.002060016,0.9073667,0.9825823,-0.001127123,0.001692607,0.67094994,0.99999976,0.9763518,0.13046925,0.52295226,0.36180094,0.5101128,0.7298583,0.15188286,0.7872162,0.15334585,0.49524933,0.10803931,0.5310355,0
2976,0.34425768,0.1570676,0.54197836,0.438201,0.23034535,0.99147505,0.29878166,0.94596833,-0.005239965,0.004646959,-0.001950808,-0.000902709,-0.003404786,-0.014424569,6.41E-05,-0.00601934,0.002106922,0.003383529,-0.004192882,0.96665186,0.99996275,0.88082385,0.9962633,-0.003304455,0.004985072,0.90739137,0.98304147,-0.001735671,0.000427726,0.59725165,0.99999905,0.9813183,0.045029927,0.48321697,0.074088514,0.4730134,0.60751134,0.07022153,0.71734005,0.0693731,0.41670334,0.056144454,0.5062717,0
2977,0.35380495,0.17166834,0.7048637,0.66771924,0.25329882,0.645126,0.4897665,0.8579242,-0.007173759,-0.002069275,0.003536672,-0.001374049,-0.001154586,-0.005736056,-0.003639487,-0.003972947,0.000748034,0.000700199,-0.003603924,0.9159571,0.99993247,0.8677438,0.98397887,-0.000557243,0.001240165,0.89441776,0.96951765,0.002836947,0.000605986,0.6342389,0.9999989,0.9622188,0.09773369,0.49630687,0.26414633,0.4885304,0.6880316,0.11687957,0.7510689,0.117239274,0.45934606,0.08932059,0.5237059,0
2978,0.34989616,0.13892116,0.56500316,0.46602046,0.2511502,0.928045,0.35625046,0.9025512,-0.004860916,-0.002793138,0.002432307,-0.001221161,0.00294804,-0.007849085,-0.003031208,-0.004535506,0.004365727,0.003406712,-0.007584806,0.93945235,0.99987787,0.8608897,0.98863524,-0.00406394,0.001695558,0.8896674,0.9672232,-0.00054303,0.000538418,0.59816325,0.99999726,0.9639868,0.058747172,0.47468626,0.1322274,0.46681693,0.6238036,0.077382,0.71454924,0.07823591,0.42135707,0.06559716,0.5050388,0
2979,0.34239823,0.1576138,0.53590757,0.43458194,0.23302849,0.9929717,0.29679415,0.94592905,-0.004780397,0.003961146,-0.001649321,-0.001337323,-0.003683458,-0.014355399,-6.20E-05,-0.005404056,0.002292455,0.002769773,-0.004532843,0.96692026,0.9999627,0.8798146,0.99644065,-0.003603634,0.004870941,0.9069067,0.98299086,-0.001907134,0.000963546,0.5971375,0.9999992,0.98152596,0.04436782,0.4827635,0.069323815,0.4731628,0.60558754,0.072297566,0.7167836,0.06874718,0.416394,0.055213995,0.50456417,0
2980,0.33725876,0.22923753,0.8309021,0.8650012,0.23247863,0.581472,0.54270726,0.8499606,-0.00607223,-0.004893952,0.006235277,-0.00022589,-0.008380191,-0.002132909,-0.005119401,-0.005457994,0.006588782,0.000197697,-0.005667534,0.9082197,0.9999921,0.88322216,0.9899438,-0.008297943,-0.007211561,0.90717936,0.9869416,-0.004332004,0.005214902,0.69157124,0.99999976,0.9819253,0.137538,0.52840406,0.384843,0.5131652,0.7243005,0.15733017,0.7957022,0.1630921,0.49620336,0.11025168,0.5156613,0
2981,0.3624363,0.14609428,0.5582394,0.43778816,0.23470601,0.98739237,0.31893176,0.9453296,-0.002458961,0.004592874,-0.002218849,-0.001872983,-0.009330865,-0.013232871,-0.001362785,-0.0037287,0.002008378,0.004490157,-0.003566212,0.96504015,0.9999654,0.88099587,0.9959121,0.000436678,0.006474355,0.90738964,0.98307323,-0.002859302,-0.004931474,0.59520483,0.99999934,0.9806767,0.045196675,0.48711115,0.08728582,0.47057846,0.61543167,0.07107972,0.7178034,0.07627699,0.42015013,0.052606728,0.5102526,0
2982,0.3201818,0.23107545,0.7918318,0.8230551,0.23004009,0.5771617,0.5600521,0.84547114,-0.006901537,-0.002688906,0.005919537,0.000317718,-0.005086371,-0.005418313,-0.005440051,-0.007432845,0.004729981,0.00020386,-0.003331329,0.91007006,0.9999803,0.8786763,0.98789364,-0.004320679,-0.002860651,0.90483296,0.98122466,-0.001250799,0.002497989,0.6673138,0.99999976,0.9748582,0.12892836,0.52042747,0.354956,0.5075686,0.7275637,0.15402278,0.7824615,0.15240672,0.49202904,0.10977816,0.53213024,0
2983,0.33794126,0.15869571,0.5455365,0.4430034,0.22166747,0.9974997,0.2842377,0.96347564,-0.003270228,0.006764569,-0.004947105,-0.001077898,-0.008317319,-0.013993926,-0.003273587,-0.007489574,0.002823004,0.002719987,-0.00212225,0.9760546,0.9999856,0.88501984,0.9980181,-0.001381433,0.005317873,0.9162388,0.9892774,-0.003561632,-0.002397103,0.59815806,0.99999964,0.9880184,0.04235095,0.49053437,0.05617805,0.47388703,0.60607636,0.07622005,0.71606284,0.077880815,0.41627318,0.051927086,0.51070565,0
2984,0.28243613,0.4280025,0.4751641,0.7372727,0.15263467,0.8497101,0.52225256,0.9208082,-0.004925109,-0.001717106,0.006738178,0.000863883,0.001097714,-0.005655069,0.000507713,-0.000574899,0.010390872,-0.000234248,0.001022298,0.9605436,0.9999911,0.91829944,0.9972561,-0.004055242,0.005537424,0.92131895,0.9932814,-0.000707133,0.00085014,0.57014227,0.99999976,0.9920348,0.089509234,0.5593042,0.20890482,0.5578151,0.692481,0.08356479,0.75430536,0.105977714,0.45475143,0.12896354,0.6078731,0
2985,0.30232942,0.2867925,0.6837296,0.7763364,0.19587749,0.65307605,0.55331916,0.87305397,-0.00523384,-0.003469862,0.006584794,0.003755558,-0.000664722,-0.008675938,-0.000498679,-0.005259114,0.005322954,0.00308638,0.000138372,0.92854625,0.9999739,0.8885137,0.99079525,-0.004088238,1.68E-05,0.9067094,0.98328,-0.000462147,0.004026263,0.6278443,0.99999964,0.9787516,0.1111512,0.52867085,0.29455787,0.5179659,0.71476626,0.12639435,0.7653084,0.13026786,0.47526708,0.11822379,0.56400675,0
